drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real,flag_primary_composite_worst
cefonicid,Cefonicid,2.0170312868431197,4.6982955336570695,2.0170312868431197,100,0.276982,0.51609,0.276982,0.51609,2.01703128684312,0.3206560566167469,0.1385288966725086,0.172914244299229,0.218256830175548,0.276982,0.51609,4.6982955336570695,unweighted_total_prob,0.218256830175548,515.0,770.0,15.0,13.0,-0.27160585899999995,-0.002649848999999982,-14.824857145342929,True
guaifenesin,Guaifenesin,0.8661699896678307,1.993785559199745,0.8661699896678307,100,0.133186,0.517316,0.133186,0.517316,0.8661699896678307,0.0795049388720253,0.2100992410974911,0.5170471655629455,0.2192511051003957,0.133186,0.517316,1.993785559199745,unweighted_total_prob,0.2192511051003957,1562.0,20.0,56.0,14.0,-0.41540185899999993,-0.0014238490000000326,-17.529367119800256,True
fluticasone_furoate,Fluticasone_furoate,1.0392930210917235,2.564032766036684,1.0392930210917235,100,0.219552,0.515698,0.219552,0.515698,1.0392930210917235,0.224343859531436,0.1156450671336843,0.4165780202968198,0.2193111747254121,0.219552,0.515698,2.564032766036684,unweighted_total_prob,0.2193111747254121,1422.0,324.0,8.0,15.0,-0.329035859,-0.003041849000000041,-16.959119912963317,True
trospium,Trospium,1.673857334069906,4.120315128937359,1.673857334069906,100,0.190955,0.518222,0.190955,0.518222,1.673857334069906,0.1763856512770632,0.2629889083479268,0.2260151888449613,0.2209528616189883,0.190955,0.518222,4.120315128937359,unweighted_total_prob,0.2209528616189883,737.0,174.0,125.0,16.0,-0.35763285899999997,-0.0005178490000000702,-15.402837550062639,True
isoflurophate,Isoflurophate,1.9806303458753955,4.607134789228435,1.9806303458753955,100,0.239776,0.517253,0.239776,0.517253,1.9806303458753955,0.2582602424994549,0.20642148277875,0.1776743385330949,0.2214075578179009,0.239776,0.517253,4.607134789228435,unweighted_total_prob,0.2214075578179009,553.0,453.0,49.0,17.0,-0.30881185899999997,-0.0014868490000000678,-14.916017889771563,True
roxithromycin,Roxithromycin,1.820864216051994,4.37553832866251,1.820864216051994,100,0.138297,0.520151,0.138297,0.520151,1.820864216051994,0.0880762716128058,0.3755983654407506,0.200817502301235,0.2256333552816696,0.138297,0.520151,4.37553832866251,unweighted_total_prob,0.2256333552816696,640.0,23.0,472.0,18.0,-0.41029085899999995,0.0014111509999999994,-15.147614350337488,True
ivacaftor,Ivacaftor,3.493667350150643,9.247925058007237,3.493667350150643,100,0.246464,0.5183,0.246464,0.5183,3.493667350150643,0.2694762615505878,0.2675423234092241,0.0634434451616683,0.2274961230162584,0.246464,0.5183,9.247925058007237,unweighted_total_prob,0.2274961230162584,43.0,497.0,132.0,19.0,-0.30212385899999994,-0.0004398490000000477,-10.275227620992762,True
alogliptin,Alogliptin,1.2402826898731272,3.1034345235675524,1.2402826898731272,100,0.180613,0.517931,0.180613,0.517931,1.2402826898731272,0.1590417414345369,0.2460011675423267,0.3351199637699419,0.2290411563447338,0.180613,0.517931,3.1034345235675524,unweighted_total_prob,0.2290411563447338,1187.0,133.0,91.0,20.0,-0.36797485899999993,-0.0008088490000000004,-16.419718155432445,True
tofacitinib,Tofacitinib,3.3065205053426308,8.678564533591267,3.3065205053426308,100,0.24992,0.518208,0.24992,0.518208,3.3065205053426308,0.2752720991463885,0.2621716287215428,0.0719069206683013,0.2293588752808327,0.24992,0.518208,8.678564533591267,unweighted_total_prob,0.2293588752808327,61.0,530.0,122.0,21.0,-0.2986678589999999,-0.0005318490000000287,-10.844588145408732,True
isradipine,Isradipine,1.4228350049816052,3.3751712664961766,1.4228350049816052,100,0.220472,0.517282,0.220472,0.517282,1.4228350049816052,0.2258867329655033,0.2081144191476967,0.2810779996807902,0.2298160607814381,0.220472,0.517282,3.3751712664961766,unweighted_total_prob,0.2298160607814381,1060.0,335.0,52.0,22.0,-0.32811585899999995,-0.001457849000000011,-16.14798141250382,True
butoconazole,Butoconazole,1.517032741359433,3.6050597950816106,1.517032741359433,100,0.168742,0.518993,0.168742,0.518993,1.517032741359433,0.1391336430260444,0.3079976649153569,0.2582793054172302,0.2305083842600065,0.168742,0.518993,3.6050597950816106,unweighted_total_prob,0.2305083842600065,959.0,86.0,216.0,23.0,-0.37984585899999995,0.000253151000000007,-15.918092883918389,True
cinacalcet,Cinacalcet,2.1866283716401065,5.041561657562848,2.1866283716401065,100,0.25891,0.517354,0.25891,0.517354,2.1866283716401065,0.2903486558553723,0.2123175715119676,0.1528256395992925,0.2316316188667945,0.25891,0.517354,5.041561657562848,unweighted_total_prob,0.2316316188667945,415.0,606.0,57.0,24.0,-0.289677859,-0.00138584900000005,-14.48159102143715,True
dantron,Dantron,2.0823077194392665,5.3115520942956165,2.0823077194392665,100,0.307298,0.515908,0.307298,0.515908,2.0823077194392665,0.3714970903419478,0.1279042615294837,0.1647949577021224,0.2327195322889971,0.307298,0.515908,5.3115520942956165,unweighted_total_prob,0.2327195322889971,347.0,1018.0,11.0,25.0,-0.24128985899999994,-0.0028318489999999974,-14.211600584704382,True
trimethadione,Trimethadione,1.9802745569497329,4.736696476116771,1.9802745569497329,100,0.296563,0.51617,0.296563,0.51617,1.9802745569497329,0.3534941052172601,0.1431990659661437,0.1777217280840198,0.2342216140901655,0.296563,0.51617,4.736696476116771,unweighted_total_prob,0.2342216140901655,499.0,931.0,18.0,26.0,-0.25202485899999993,-0.002569849000000013,-14.786456202883228,True
laropiprant,Laropiprant,1.8060250830603748,4.83290775865316,1.8060250830603748,100,0.183227,0.519324,0.183227,0.519324,1.8060250830603748,0.1634255144308977,0.3273204903677779,0.2031748638295947,0.2369333746853892,0.183227,0.519324,4.83290775865316,unweighted_total_prob,0.2369333746853892,471.0,141.0,286.0,27.0,-0.3653608589999999,0.0005841509999999772,-14.690244920346839,True
benzatropine,Benzatropine,1.0529525136342257,2.582866145297881,1.0529525136342257,100,0.179463,0.517749,0.179463,0.517749,1.0529525136342257,0.1571131496419527,0.2353765323993018,0.410057131834329,0.2390072991833676,0.179463,0.517749,2.582866145297881,unweighted_total_prob,0.2390072991833676,1417.0,128.0,75.0,28.0,-0.3691248589999999,-0.0009908490000000159,-16.940286533702118,True
baricitinib,Baricitinib,2.95900681405328,7.655402574688191,2.95900681405328,100,0.274903,0.517808,0.274903,0.517808,2.95900681405328,0.3171694980630231,0.2388207822533608,0.0904624666492421,0.240488605456402,0.274903,0.517808,7.655402574688191,unweighted_total_prob,0.240488605456402,92.0,751.0,81.0,29.0,-0.27368485899999995,-0.0009318489999999846,-11.867750104311808,True
sitagliptin,Sitagliptin,1.2007351915584856,3.0451882099732708,1.2007351915584856,100,0.195366,0.517895,0.195366,0.517895,1.2007351915584856,0.1837830585788794,0.243899591360188,0.3489929545520227,0.2408716508860315,0.195366,0.517895,3.0451882099732708,unweighted_total_prob,0.2408716508860315,1218.0,187.0,87.0,30.0,-0.3532218589999999,-0.0008448490000000364,-16.477964469026727,True
chlorothiazide,Chlorothiazide,1.5173019326990451,3.4696205621585205,1.5173019326990451,100,0.220435,0.517963,0.220435,0.517963,1.5173019326990451,0.2258246826208724,0.2478692352597768,0.2582182093687767,0.241121209026015,0.220435,0.517963,3.4696205621585205,unweighted_total_prob,0.241121209026015,1024.0,334.0,96.0,31.0,-0.32815285899999996,-0.0007768490000000794,-16.053532116841478,True
lincomycin,Lincomycin,1.8792001866735497,3.980602094903584,1.8792001866735497,100,0.195167,0.519276,0.195167,0.519276,1.8792001866735497,0.1834493283469453,0.3245183887915929,0.1919110484148313,0.2415692965383815,0.195167,0.519276,3.980602094903584,unweighted_total_prob,0.2415692965383815,804.0,185.0,278.0,32.0,-0.353420859,0.0005361509999999292,-15.542550584096414,True
flibanserin,Flibanserin,1.9050016468856463,4.661985255777831,1.9050016468856463,100,0.212701,0.518837,0.212701,0.518837,1.9050016468856463,0.2128544835566587,0.2988908347927624,0.1881457891458262,0.2423272851689337,0.212701,0.518837,4.661985255777831,unweighted_total_prob,0.2423272851689337,535.0,284.0,194.0,33.0,-0.3358868589999999,9.715099999996202e-05,-14.861167423222167,True
delamanid,Delamanid,1.5842691759113203,4.030426185578103,1.5842691759113203,100,0.187033,0.519131,0.187033,0.519131,1.5842691759113203,0.1698083147461805,0.3160537069468789,0.2436642740356322,0.2430776634843502,0.187033,0.519131,4.030426185578103,unweighted_total_prob,0.2430776634843502,773.0,153.0,244.0,34.0,-0.36155485899999995,0.0003911509999999785,-15.492726493421895,True
meclofenamic_acid,Meclofenamic_acid,1.9790104218292963,4.950059726834293,1.9790104218292963,100,0.231493,0.518464,0.231493,0.518464,1.9790104218292963,0.244369350483825,0.2771161704611828,0.1778902432574897,0.2441722570295011,0.231493,0.518464,4.950059726834293,unweighted_total_prob,0.2441722570295011,440.0,401.0,144.0,35.0,-0.31709485899999995,-0.0002758489999999947,-14.573092952165705,True
nabumetone,Nabumetone,1.127191416709682,2.749891134910281,1.127191416709682,100,0.199745,0.517672,0.199745,0.517672,1.127191416709682,0.1911268007177715,0.2308814944541767,0.3773799879287893,0.2442793156545372,0.199745,0.517672,2.749891134910281,unweighted_total_prob,0.2442793156545372,1352.0,215.0,72.0,36.0,-0.34884285899999995,-0.0010678490000000096,-16.773261544089717,True
idoxuridine,Idoxuridine,1.6520358731737343,3.7116099791601256,1.6520358731737343,100,0.316254,0.515601,0.316254,0.515601,1.6520358731737343,0.3865166278153247,0.1099824868651488,0.2301377291711419,0.2446271917064178,0.316254,0.515601,3.7116099791601256,unweighted_total_prob,0.2446271917064178,908.0,1112.0,7.0,37.0,-0.23233385899999998,-0.0031388490000000546,-15.811542699839872,True
tezacaftor,Tezacaftor,2.982149825897066,7.669272869825359,2.982149825897066,100,0.236953,0.519092,0.236953,0.519092,2.982149825897066,0.2535259689077462,0.3137769994162303,0.0890923313448103,0.2447396535985527,0.236953,0.519092,7.669272869825359,unweighted_total_prob,0.2447396535985527,91.0,431.0,235.0,38.0,-0.311634859,0.00035215099999996724,-11.85387980917464,True
benziodarone,Benziodarone,1.6053564281202837,3.999004499986763,1.6053564281202837,100,0.269239,0.516923,0.269239,0.516923,1.6053564281202837,0.3076707642254608,0.1871570344425012,0.2393327717104758,0.24579767380928,0.269239,0.516923,3.999004499986763,unweighted_total_prob,0.24579767380928,789.0,685.0,33.0,39.0,-0.27934885899999995,-0.0018168490000000093,-15.524148179013237,True
hydroxocobalamin,Hydroxocobalamin,1.1471134434686954,2.4187335306778506,1.1471134434686954,100,0.175723,0.518501,0.175723,0.518501,1.1471134434686954,0.1508410337252008,0.2792761237594872,0.3693308664895284,0.2459130362917809,0.175723,0.518501,2.4187335306778506,unweighted_total_prob,0.2459130362917809,1465.0,108.0,149.0,40.0,-0.372864859,-0.00023884900000004095,-17.104419148322147,True
cinchocaine,Cinchocaine,1.4753148934571052,3.532235221937294,1.4753148934571052,100,0.283365,0.516281,0.283365,0.516281,1.4753148934571052,0.3313605795837596,0.1496789258610632,0.2680171136795585,0.2460192249138408,0.283365,0.516281,3.532235221937294,unweighted_total_prob,0.2460192249138408,994.0,822.0,19.0,41.0,-0.265222859,-0.0024588490000000407,-15.990917457062706,True
allopurinol,Allopurinol,2.0727681424003075,4.799504945054646,2.0727681424003075,100,0.217245,0.519071,0.217245,0.519071,2.0727681424003075,0.2204749366918781,0.3125510799766477,0.1659496133624838,0.2464003293399071,0.217245,0.519071,4.799504945054646,unweighted_total_prob,0.2464003293399071,483.0,310.0,230.0,42.0,-0.33134285899999993,0.0003311509999999185,-14.723647733945352,True
trimethobenzamide,Trimethobenzamide,1.826598542276768,4.810459287837143,1.826598542276768,100,0.15615,0.520585,0.15615,0.520585,1.826598542276768,0.1180164014154187,0.400934033858727,0.1999168011209768,0.2475635343338536,0.15615,0.520585,4.810459287837143,unweighted_total_prob,0.2475635343338536,479.0,55.0,591.0,43.0,-0.39243785899999994,0.0018451509999999338,-14.712693391162855,True
uridine_triacetate,Uridine_triacetate,1.2360662363236747,2.771515713073309,1.2360662363236747,100,0.164096,0.51922,0.164096,0.51922,1.2360662363236747,0.1313421321840044,0.3212492702860503,0.3365567888411658,0.248347918756255,0.164096,0.51922,2.771515713073309,unweighted_total_prob,0.248347918756255,1343.0,69.0,268.0,44.0,-0.38449185899999994,0.00048015099999998423,-16.75163696592669,True
acyclovir,Acyclovir,1.563203152175991,3.543961425311859,1.563203152175991,100,0.217409,0.518474,0.217409,0.518474,1.563203152175991,0.220749970651864,0.2776999416228848,0.2481081013896744,0.2490015851878344,0.217409,0.518474,3.543961425311859,unweighted_total_prob,0.2490015851878344,986.0,312.0,145.0,45.0,-0.331178859,-0.0002658490000000402,-15.979191253688139,True
ethambutol,Ethambutol,1.025051653594708,2.5330031150951937,1.025051653594708,100,0.123234,0.519702,0.123234,0.519702,1.025051653594708,0.0628150732026363,0.3493870402802116,0.4235617421667709,0.2495931938264934,0.123234,0.519702,2.5330031150951937,unweighted_total_prob,0.2495931938264934,1432.0,8.0,367.0,46.0,-0.42535385899999995,0.0009621509999999667,-16.990149563904804,True
bufexamac,Bufexamac,2.1248738259077053,5.479765383526678,2.1248738259077053,100,0.287215,0.517259,0.287215,0.517259,2.1248738259077053,0.337817169498063,0.2067717454757764,0.1597691614925694,0.2497893982880497,0.287215,0.517259,5.479765383526678,unweighted_total_prob,0.2497893982880497,312.0,856.0,50.0,47.0,-0.26137285899999996,-0.0014808490000000063,-14.04338729547332,True
chlorphentermine,Chlorphentermine,1.1674975170055386,2.788548766635353,1.1674975170055386,100,0.305716,0.515012,0.305716,0.515012,1.1674975170055386,0.3688440188498885,0.07559836544075,0.3613793924468704,0.2500528322056294,0.305716,0.515012,2.788548766635353,unweighted_total_prob,0.2500528322056294,1330.0,1008.0,3.0,48.0,-0.24287185899999997,-0.0037278490000000053,-16.734603912364648,True
dapagliflozin,Dapagliflozin,1.4884574793511984,3.84805510193109,1.4884574793511984,100,0.202734,0.518802,0.202734,0.518802,1.4884574793511984,0.1961394623421489,0.2968476357267958,0.2648904680036661,0.2501729328283111,0.202734,0.518802,3.84805510193109,unweighted_total_prob,0.2501729328283111,850.0,227.0,189.0,49.0,-0.345853859,6.215099999995477e-05,-15.67509757706891,True
diethylpropion,Diethylpropion,2.084279289399272,5.341303754597897,2.084279289399272,100,0.2384,0.518684,0.2384,0.518684,2.084279289399272,0.2559526404937195,0.2899591360186842,0.1645576398693528,0.2512762385788321,0.2384,0.518684,5.341303754597897,unweighted_total_prob,0.2512762385788321,342.0,443.0,173.0,50.0,-0.31018785899999995,-5.584899999999671e-05,-14.181848924402102,True
olmutinib,Olmutinib,2.687788748275487,7.11368295922875,2.687788748275487,100,0.248079,0.518913,0.248079,0.518913,2.687788748275487,0.2721846752419125,0.3033274956217154,0.1082779053515664,0.2518604494157644,0.248079,0.518913,7.11368295922875,unweighted_total_prob,0.2518604494157644,118.0,516.0,203.0,51.0,-0.30050885899999996,0.000173150999999927,-12.409469719771248,True
haloprogin,Haloprogin,2.1684348241426035,5.45849602669477,2.1684348241426035,100,0.297947,0.517154,0.297947,0.517154,2.1684348241426035,0.3558151235137265,0.2006421482778767,0.1548301810463712,0.2535489449259155,0.297947,0.517154,5.45849602669477,unweighted_total_prob,0.2535489449259155,317.0,944.0,41.0,52.0,-0.25064085899999994,-0.001585849000000028,-14.064656652305228,True
dapsone,Dapsone,0.9582073690602536,2.135975098237391,0.9582073690602536,100,0.148432,0.518855,0.148432,0.518855,0.9582073690602536,0.105073034932667,0.2999416228838285,0.4591148872616095,0.2538288405789201,0.148432,0.518855,2.135975098237391,unweighted_total_prob,0.2538288405789201,1535.0,40.0,196.0,53.0,-0.40015585899999995,0.00011515099999992451,-17.387177580762607,True
acarbose,Acarbose,0.9949412381974964,2.4975333111360625,0.9949412381974964,100,0.176387,0.518262,0.176387,0.518262,0.9949412381974964,0.1519545858558754,0.2653239929947476,0.4389855841656639,0.254708548373382,0.176387,0.518262,2.4975333111360625,unweighted_total_prob,0.254708548373382,1447.0,111.0,128.0,54.0,-0.372200859,-0.00047784900000003017,-17.025619367863936,True
tolazamide,Tolazamide,1.884154365537686,4.477320976555342,1.884154365537686,100,0.25254,0.518216,0.25254,0.518216,1.884154365537686,0.2796659343607976,0.2626386456509069,0.1911800757142034,0.2551578471475225,0.25254,0.518216,4.477320976555342,unweighted_total_prob,0.2551578471475225,606.0,548.0,123.0,55.0,-0.29604785899999997,-0.0005238490000000207,-15.045831702444657,True
ergocalciferol,Ergocalciferol,0.9839528908953052,2.307059575803573,0.9839528908953052,100,0.180765,0.518126,0.180765,0.518126,0.9839528908953052,0.1592966509584263,0.2573847051955634,0.4448493908289638,0.2556424206273887,0.180765,0.518126,2.307059575803573,unweighted_total_prob,0.2556424206273887,1491.0,135.0,111.0,56.0,-0.36782285899999995,-0.0006138490000000552,-17.216093103196425,True
miglitol,Miglitol,1.7493524520425106,4.469571929424997,1.7493524520425106,100,0.199313,0.519591,0.199313,0.519591,1.7493524520425106,0.1904023210182964,0.342907180385292,0.2125459791603307,0.2558329963935015,0.199313,0.519591,4.469571929424997,unweighted_total_prob,0.2558329963935015,611.0,211.0,335.0,57.0,-0.349274859,0.0008511509999999944,-15.053580749575001,True
canagliflozin,Canagliflozin,1.652392923249861,4.339719606563444,1.652392923249861,100,0.165681,0.520416,0.165681,0.520416,1.652392923249861,0.1340002347850878,0.3910683012259205,0.23006939855552,0.2560412941155073,0.165681,0.520416,4.339719606563444,unweighted_total_prob,0.2560412941155073,657.0,75.0,547.0,58.0,-0.382906859,0.001676150999999959,-15.183433072436555,True
bisacodyl,Bisacodyl,0.8686589868739227,2.103056894615288,0.8686589868739227,100,0.144271,0.518597,0.144271,0.518597,0.8686589868739227,0.0980948867161951,0.2848803269118506,0.5153189776537445,0.2562538809819672,0.144271,0.518597,2.103056894615288,unweighted_total_prob,0.2562538809819672,1540.0,35.0,160.0,59.0,-0.4043168589999999,-0.00014284900000005596,-17.42009578438471,True
ethosuximide,Ethosuximide,1.8828587921336275,4.516664383932944,1.8828587921336275,100,0.201514,0.519772,0.201514,0.519772,1.8828587921336275,0.1940934780056684,0.3534734384121448,0.1913708618430391,0.2573009389357331,0.201514,0.519772,4.516664383932944,unweighted_total_prob,0.2573009389357331,596.0,225.0,387.0,60.0,-0.347073859,0.0010321509999999812,-15.006488295067054,True
tetrabenazine,Tetrabenazine,1.8266155149321983,4.553289387375112,1.8266155149321983,100,0.262914,0.517973,0.262914,0.517973,1.8266155149321983,0.297063509366248,0.2484530064214852,0.1999141435886927,0.2581894350328318,0.262914,0.517973,4.553289387375112,unweighted_total_prob,0.2581894350328318,572.0,634.0,97.0,61.0,-0.285673859,-0.0007668490000000139,-14.969863291624886,True
methotrimeprazine,Methotrimeprazine,1.944875560980288,4.644630597904319,1.944875560980288,100,0.323945,0.516383,0.323945,0.516383,1.944875560980288,0.3994147143168592,0.155633391710453,0.1825234026353664,0.2585239229379982,0.323945,0.516383,4.644630597904319,unweighted_total_prob,0.2585239229379982,540.0,1171.0,21.0,62.0,-0.22464285899999997,-0.002356848999999994,-14.87852208109568,True
linagliptin,Linagliptin,1.5265994290355576,3.731182977557178,1.5265994290355576,100,0.14289,0.520956,0.14289,0.520956,1.5265994290355576,0.0957788995287527,0.4225919439579687,0.2561212601536503,0.2585725894254186,0.14289,0.520956,3.731182977557178,unweighted_total_prob,0.2585725894254186,901.0,30.0,706.0,63.0,-0.405697859,0.002216150999999944,-15.79196970144282,True
clindamycin,Clindamycin,0.946352204028515,2.140946276485915,0.946352204028515,100,0.178024,0.51817,0.178024,0.51817,0.946352204028515,0.1546998943467105,0.2599532983070663,0.465944786595875,0.2590502343806857,0.178024,0.51817,2.140946276485915,unweighted_total_prob,0.2590502343806857,1533.0,118.0,114.0,64.0,-0.370563859,-0.0005698490000000112,-17.382206402514083,True
hexachlorophene,Hexachlorophene,1.519728108588604,3.706359278410668,1.519728108588604,100,0.207751,0.519151,0.207751,0.519151,1.519728108588604,0.2045531536668399,0.3172212492702894,0.2576685376675406,0.2602434687083599,0.207751,0.519151,3.706359278410668,unweighted_total_prob,0.2602434687083599,909.0,256.0,248.0,65.0,-0.34083685899999994,0.0004111509999999985,-15.816793400589331,True
capmatinib,Capmatinib,3.589114221185444,9.455109346657988,3.589114221185444,100,0.353378,0.516666,0.353378,0.516666,3.589114221185444,0.4487749249526238,0.172154115586689,0.0594668455241596,0.2602649853205571,0.353378,0.516666,9.455109346657988,unweighted_total_prob,0.2602649853205571,40.0,1358.0,25.0,66.0,-0.19520985899999993,-0.002073849000000072,-10.068043332342011,True
acamprosate,Acamprosate,1.2152740019373574,3.000013526529069,1.2152740019373574,100,0.164139,0.519688,0.164139,0.519688,1.2152740019373574,0.1314142447466837,0.3485697606538276,0.3437878862948327,0.2607511794191711,0.164139,0.519688,3.000013526529069,unweighted_total_prob,0.2607511794191711,1230.0,70.0,361.0,67.0,-0.3844488589999999,0.0009481510000000082,-16.52313915247093,True
sulfamethoxazole,Sulfamethoxazole,1.0596436624415198,2.301497974433,1.0596436624415198,100,0.137289,0.519932,0.137289,0.519932,1.0596436624415198,0.0863858189806973,0.3628137769994149,0.4069241991692444,0.2610646782258938,0.137289,0.519932,2.301497974433,unweighted_total_prob,0.2610646782258938,1493.0,22.0,426.0,68.0,-0.41129885899999996,0.0011921509999999191,-17.221654704566998,True
methyclothiazide,Methyclothiazide,2.181629678583702,5.227705761790271,2.181629678583702,100,0.359571,0.515753,0.359571,0.515753,2.181629678583702,0.4591608110147746,0.1188558085230613,0.153373058088214,0.2618812594327772,0.359571,0.515753,5.227705761790271,unweighted_total_prob,0.2618812594327772,371.0,1386.0,10.0,69.0,-0.18901685899999998,-0.0029868490000000136,-14.295446917209727,True
lofexidine,Lofexidine,1.58440490583889,4.10183649230748,1.58440490583889,100,0.248945,0.518169,0.248945,0.518169,1.58440490583889,0.2736369887135454,0.2598949211908942,0.2436360252703716,0.2621399690158502,0.248945,0.518169,4.10183649230748,unweighted_total_prob,0.2621399690158502,741.0,521.0,113.0,70.0,-0.299642859,-0.0005708490000000399,-15.421316186692518,True
digitoxin,Digitoxin,1.3001569470157828,3.0763001013547133,1.3001569470157828,100,0.216255,0.518518,0.216255,0.518518,1.3001569470157828,0.2188146707139144,0.2802685347343877,0.3157226014436992,0.2627778024680607,0.216255,0.518518,3.0763001013547133,unweighted_total_prob,0.2627778024680607,1204.0,302.0,151.0,71.0,-0.332332859,-0.0002218489999999962,-16.446852577645284,True
